Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Country
18432553,The Pork Shop,1,New Delhi,"Delhi University-GTB Nagar, New Delhi",Delhi University-GTB Nagar,"Delhi University-GTB Nagar, New Delhi",77.20346611,28.68074736,Chinese,400,Indian Rupees(Rs.),No,Yes,No,No,1,0.0,White,Not rated,3,India
18388132,TiffinToons,1,New Delhi,"A1, New Gupta Colony, Delhi University-GTB Nagar, New Delhi",Delhi University-GTB Nagar,"Delhi University-GTB Nagar, New Delhi",77.19461525,28.69248552,"North Indian, South Indian",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
6608,Vaishno Rasoi,1,New Delhi,"5, Swarg Ashram, Parmanand Chowk Red Light, Kingsway Camp, Delhi University-GTB Nagar, New Delhi",Delhi University-GTB Nagar,"Delhi University-GTB Nagar, New Delhi",77.2045418,28.710327,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,India
300883,Sagar Ratna,1,New Delhi,"Gate 2, GTB Nagar Metro Station, Delhi University-GTB Nagar, New Delhi",Delhi University-GTB Nagar,"Delhi University-GTB Nagar, New Delhi",77.2077758,28.6979196,"South Indian, North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.4,Red,Poor,147,India
3036,Slice of Italy,1,New Delhi,"2515, Hudson Lane, Kingsway Camp, Delhi University-GTB Nagar, New Delhi",Delhi University-GTB Nagar,"Delhi University-GTB Nagar, New Delhi",77.2040764,28.6955728,"Italian, Pizza, Bakery",700,Indian Rupees(Rs.),No,Yes,No,No,2,2.4,Red,Poor,148,India
18342940,Bakar The Cafe,1,New Delhi,"G-24, Hudson Lane, Delhi University-GTB Nagar, New Delhi",Delhi University-GTB Nagar,"Delhi University-GTB Nagar, New Delhi",77.2031499,28.6951306,Cafe,400,Indian Rupees(Rs.),No,No,No,No,1,4.1,Green,Very Good,111,India
18365861,Raw Creams,1,New Delhi,"2509, Ground Floor, Hudson Lane, Delhi University-GTB Nagar, New Delhi",Delhi University-GTB Nagar,"Delhi University-GTB Nagar, New Delhi",77.2043172,28.6958424,"Ice Cream, Desserts, Beverages",250,Indian Rupees(Rs.),No,Yes,No,No,1,4.3,Green,Very Good,156,India
7777,Assam Food Stall,1,New Delhi,"Dilli Haat, INA, New Delhi","Dilli Haat, INA","Dilli Haat, INA, New Delhi",77.2063385,28.5730696,"Assamese, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,45,India
3167,Darbar E Awadh,1,New Delhi,"Stall 7, Dilli Haat, INA, New Delhi","Dilli Haat, INA","Dilli Haat, INA, New Delhi",77.2069673,28.5733089,"North Indian, Mughlai",750,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,26,India
302555,Hotel Tamil Nadu,1,New Delhi,"Dilli Haat, INA, New Delhi","Dilli Haat, INA","Dilli Haat, INA, New Delhi",77.2063385,28.57298,South Indian,350,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,13,India
309841,Incrivel Goa,1,New Delhi,"21, Dilli Haat, Opposite INA Market, INA, New Delhi","Dilli Haat, INA","Dilli Haat, INA, New Delhi",77.2062293,28.5731135,Goan,700,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,29,India
3158,Lakshadweep,1,New Delhi,"Dilli Haat, INA, New Delhi","Dilli Haat, INA","Dilli Haat, INA, New Delhi",77.2071919,28.5733751,"North Indian, Chinese, South Indian",200,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,11,India
7814,Odisha,1,New Delhi,"Dilli Haat, INA, New Delhi","Dilli Haat, INA","Dilli Haat, INA, New Delhi",77.2067876,28.5736502,Oriya,450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,52,India
7770,Rajasthan Food Stall No. 1,1,New Delhi,"Stall 9, Dilli Haat, INA, New Delhi","Dilli Haat, INA","Dilli Haat, INA, New Delhi",77.2065181,28.5733557,"Rajasthani, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,69,India
7789,Shillong View,1,New Delhi,"Dilli Haat, INA, New Delhi","Dilli Haat, INA","Dilli Haat, INA, New Delhi",77.207032,28.573381,Chinese,350,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,36,India
302537,Wazwan,1,New Delhi,"Dilli Haat, INA, New Delhi","Dilli Haat, INA","Dilli Haat, INA, New Delhi",77.2070571,28.5734071,Kashmiri,700,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,44,India
7790,Zayaka,1,New Delhi,"Dilli Haat, INA, New Delhi","Dilli Haat, INA","Dilli Haat, INA, New Delhi",77.2072657,28.5733139,"Chinese, North Indian, Fast Food",450,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,8,India
18025092,Bihar ki Rasoi,1,New Delhi,"Stall 14, Dilli Haat, Near INA Market, INA, New Delhi","Dilli Haat, INA","Dilli Haat, INA, New Delhi",77.2065181,28.5733557,Bihari,500,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,28,India
7768,Bijoli Grill,1,New Delhi,"Dilli Haat, INA, New Delhi","Dilli Haat, INA","Dilli Haat, INA, New Delhi",77.2063385,28.57298,"Bengali, North Indian, Chinese",800,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,182,India
302264,Maharashtra Food Stall,1,New Delhi,"Stall 20 & 4, Dilli Haat, INA, New Delhi","Dilli Haat, INA","Dilli Haat, INA, New Delhi",77.2062936,28.5731102,Maharashtrian,350,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,93,India
300975,Manipur Food Stall,1,New Delhi,"12, Dilli Haat, INA, New Delhi","Dilli Haat, INA","Dilli Haat, INA, New Delhi",77.2065181,28.5733557,"Chinese, Fast Food",450,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,72,India
7772,Momo Mia,1,New Delhi,"Stall 6, Dilli Haat, INA, New Delhi","Dilli Haat, INA","Dilli Haat, INA, New Delhi",77.2069673,28.5733089,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,152,India
7834,Mother Dairy Ice Cream,1,New Delhi,"24, Dilli Haat, INA, New Delhi","Dilli Haat, INA","Dilli Haat, INA, New Delhi",77.2063385,28.5730696,"Desserts, Ice Cream, North Indian",250,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,19,India
302542,Nagaland,1,New Delhi,"Stall 19, Dilli Haat, INA, New Delhi","Dilli Haat, INA","Dilli Haat, INA, New Delhi",77.2062457,28.573123,"Chinese, Naga",800,Indian Rupees(Rs.),Yes,No,No,No,2,3.7,Yellow,Good,143,India
7774,Navdanya Organic Food Cafe,1,New Delhi,"Dilli Haat, INA, New Delhi","Dilli Haat, INA","Dilli Haat, INA, New Delhi",77.2062671,28.5731173,North Indian,450,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,24,India
7769,Tashi Delek Food Stall,1,New Delhi,"Dilli Haat, INA, New Delhi","Dilli Haat, INA","Dilli Haat, INA, New Delhi",77.2066529,28.5733237,"Chinese, Tibetan",400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,30,India
7788,Punjabi Rasoi,1,New Delhi,"Dilli Haat, INA, New Delhi","Dilli Haat, INA","Dilli Haat, INA, New Delhi",77.2062599,28.5731266,North Indian,700,Indian Rupees(Rs.),No,No,No,No,2,2.3,Red,Poor,30,India
309037,Aggarwal Bikaner Sweets,1,New Delhi,"B-35/G-2, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3263341,28.6840941,"Mithai, Street Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,9,India
18454058,Angels Kitchen,1,New Delhi,"Shop 5, 6, & 7, S Block, Som Bazar Road, Shalimar Garden, DLF Dilshad Extension ll, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.32792842,28.69405251,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,10,India
312579,Bedi's Kabab Corner,1,New Delhi,"Pocket B, Plot 178, Opposite Arwachin School, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3153088,28.6793527,"Mughlai, North Indian",500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,15,India
18398753,Bravo Diet Food and Nutrition,1,New Delhi,"17/A-4, O Block, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3228257,28.6880418,Healthy Food,300,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,7,India
301313,Chacha Chicken,1,New Delhi,"N 8/A 3, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3243611,28.6866525,North Indian,600,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,9,India
301305,Chao Cart,1,New Delhi,"Near Pocket A, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3133238,28.6812709,"Chinese, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,32,India
18124346,Chimney,1,New Delhi,"LIG Flats, G.T.B. Enclave, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.31063947,28.68787472,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4,India
310664,Chutneez Ishtyle Bar and Dining,1,New Delhi,"108, 1st Floor, Metro Station Complex, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3216767,28.6758998,"North Indian, Chinese, Mughlai",1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.3,Orange,Average,56,India
6266,Deep Chicken Point,1,New Delhi,"Near Radha Krishna Mandir, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3138803,28.6785183,North Indian,600,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,16,India
5060,Domino's Pizza,1,New Delhi,"Shop G2, Ground Floor, Metro Station, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3219584,28.6760676,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,87,India
312566,Govind Dhaba,1,New Delhi,"H4, H Pocket, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3187967,28.681041,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,39,India
18368621,Huddle Cafe,1,New Delhi,"G-9, Satyam Plaza, Chetak Complex, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3165977,28.680441,"Fast Food, Beverages",250,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,23,India
310319,Kovilakam,1,New Delhi,"F-1/LG-2, Mrignaini Chowk, Dilshad Colony, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3265239,28.6840123,"South Indian, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,11,India
302497,Mathur's Kitchen,1,New Delhi,"Shop 1-2, Pocket F, GTB Enclave, DDA Market, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3141201,28.6843495,North Indian,450,Indian Rupees(Rs.),No,Yes,No,No,1,2.6,Orange,Average,15,India
302528,McDonald's,1,New Delhi,"G-2A, Ground Floor, Commercial Unit, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3218233,28.6760146,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,65,India
305209,New South Indian Hut,1,New Delhi,"L 98, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3235369,28.6827502,South Indian,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7,India
313046,Night Bite,1,New Delhi,"Pocket D, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.31573399,28.68331488,"North Indian, Chinese, Continental",500,Indian Rupees(Rs.),No,No,No,No,2,2.6,Orange,Average,14,India
313473,Pizza Station,1,New Delhi,"M3-A2, Near Mrignaini Chowk, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.32611515,28.68426375,"Pizza, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,7,India
9817,Pummy Restaurant,1,New Delhi,"L-3, Near MTNL Office, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3212477,28.6815286,"North Indian, South Indian",500,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,14,India
18255138,Republic of Chicken,1,New Delhi,"Shop 2, D/51, Main Road, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3237521,28.6877871,"Raw Meats, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,4,India
309727,Salt N' Pepper,1,New Delhi,"69-A, Pocket B, Main GTB Road, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3138452,28.6803927,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,177,India
18204499,Shahi Zaikaa,1,New Delhi,"F-1/F-1, Mrignayani Chowk, Dilshad Colony, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3263201,28.6839708,"North Indian, Mughlai",800,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,6,India
311187,Shubham,1,New Delhi,"41/1, Car Market, Near Gurudwara, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3149321,28.6780803,"Fast Food, North Indian, South Indian, Chinese",350,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,39,India
301498,South Indian Corner,1,New Delhi,"Shop H-74 A, Mangal Bazaar Road, Near Kiran Dairy, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3203722,28.6817639,South Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,27,India
18378033,Sultan Food,1,New Delhi,"400 A, J & K Pocket, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3225314,28.6818859,Mughlai,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,14,India
309043,Uncle Bakery,1,New Delhi,"196, Pocket F, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3175002,28.6804166,"Bakery, Fast Food",100,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,15,India
308509,Urban Chopstick,1,New Delhi,"B-1,G-3 shop be 2, B Block, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3135599,28.6781679,Chinese,400,Indian Rupees(Rs.),No,Yes,No,No,1,2.6,Orange,Average,50,India
6242,Urban Kabab,1,New Delhi,"488-1/2, R Block, Chowk Market, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3130113,28.6784414,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,97,India
303994,Urban Punjab,1,New Delhi,"B & E Market, Opposite Mother Dairy, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3172671,28.6805428,"North Indian, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,103,India
9002,Haldiram's,1,New Delhi,"G-3, Inside Dilshad Garden Metro Station, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3220465,28.6755738,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,88,India
307364,Pizza Hut Delivery,1,New Delhi,"Shop 5-A, Dilashad Garden Metro Station, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.32103,28.6759651,"Italian, Pizza, Fast Food",800,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,107,India
18265385,Aggarwal Sweet Corner,1,New Delhi,"M-1/A-1, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.31474,28.6789662,"Mithai, Street Food",150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18424632,Amritsari Naan Hut,1,New Delhi,"24 A, Pocket E, Near Hansraj School, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3174779,28.6826566,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
301316,Annapurna Bhojnalaya,1,New Delhi,"Main Mangal Bazaar Road, Near Sai Chowk, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3191771,28.6802106,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,India
18378032,Asia,1,New Delhi,"Main Mangal Bazar Road, Opposite Dhingra Garments, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3194607,28.6803726,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,India
18128881,Bablu Chinese Food,1,New Delhi,"B Block, Main Market, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3221198,28.6766439,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18378035,Bikaner Rasoi,1,New Delhi,"O 6/A-3, Labour Chowk, Dilashad Colony, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3240717,28.6868371,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
18435806,Crazzy Bite,1,New Delhi,"O-3/A3, Pocket Q, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3243518,28.6869556,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18471239,Da Pizza Farm,1,New Delhi,"Shop 2/A5, Ground Floor, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",0.0,0.0,Italian,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
18435819,Dada Ka,1,New Delhi,"Kalander Colony Chow,k Mangal Bazar Road, Dilshan Gardan, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3200498,28.6806456,"Mughlai, Chinese",250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18376475,Friends N Foods,1,New Delhi,"Pocket SG/5A, LIG DDA Flates, Near Deer Park, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.32285928,28.68393079,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18378043,Hot N Fresh Pizza,1,New Delhi,"243 A, Pocket F, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3179939,28.6806874,Pizza,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18424636,Kake Di Chap,1,New Delhi,"F 196 A, LIG Flats, Shop 2 & 3, Pocket F, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3174105,28.6804081,Fast Food,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,India
18424625,Kathi Junction,1,New Delhi,"F 243 A, Shop 1, Pocket F, Near Sai Chowk, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3180387,28.6806468,Fast Food,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18377889,KSG,1,New Delhi,"B Block, LSC Market, Near ICICI Bank, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.30874181,28.67811889,Mughlai,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
18435822,Mahavrer Chap Express,1,New Delhi,"F-252-A, Sai Chowk, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3182032,28.6808405,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18429577,Mamma Drools,1,New Delhi,"F-179, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3151641,28.6784646,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18424642,Pawan Foods,1,New Delhi,"137- A, Pocket E, GTB Enclave, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.31044468,28.68845296,"Chinese, North Indian",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,India
18378039,Pizza Hub,1,New Delhi,"Shop 847, Janta Flates, Near GTB Enclave, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3150927,28.6785109,Pizza,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,India
18378037,Prem Rasoi,1,New Delhi,"E - 197 A, LIG Flates, GTB Enclave, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.30951831,28.68780825,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
311037,Sanjha Chulah Babe Da,1,New Delhi,"Shop 8, DDA Market, Near Mother Dairy, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.29831667,28.65281944,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,India
18435816,Shakun Cook-Du-Ku,1,New Delhi,"P-25/A4, Near Dolphin Shoes, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3227227,28.6859527,"Chinese, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18128868,The Taste of Punjab,1,New Delhi,"378, Janta Flats, G.T.B. Enclave, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.30948444,28.68853914,"Chinese, North Indian",350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
18350160,Vaishno Bhojanalaya,1,New Delhi,"168 A, Pocket E, LIG Flats, Opposite Pooja Park, , GTB Enclave, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.31081113,28.68710648,"North Indian, Chinese",250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,India
18378030,Wrap N Roll,1,New Delhi,"L 236 A,  L Block, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3207312,28.6817083,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
18209806,Zaika-E-Chaap Express,1,New Delhi,"Near Police Chowki, Golchakkar, R Block, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.30820905,28.67788563,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
18153563,Slice of Italy,1,New Delhi,"39, Block B, Local Shopping Centre, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.30849136,28.67810565,"Italian, Pizza, Bakery",700,Indian Rupees(Rs.),No,Yes,No,No,2,2.3,Red,Poor,57,India
357,Bemisaal,1,New Delhi,"G-6, Janak Place, District Centre, Janakpuri, New Delhi","District Centre, Janakpuri","District Centre, Janakpuri, New Delhi",77.0800517,28.6301104,"North Indian, Chinese",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.4,Orange,Average,122,India
8453,Grillz,1,New Delhi,"G3A, Ground Floor, District Centre, Janakpuri, New Delhi","District Centre, Janakpuri","District Centre, Janakpuri, New Delhi",77.0813721,28.6301427,Fast Food,500,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,85,India
306856,Tandoor Ka Zaika,1,New Delhi,"Shop 18, DDA Market AG1, Janakpuri, New Delhi","District Centre, Janakpuri","District Centre, Janakpuri, New Delhi",77.0807745,28.6301924,"North Indian, Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,55,India
18332009,The Barley House,1,New Delhi,"G14, Jaina Tower, District Centre, Janakpuri, New Delhi","District Centre, Janakpuri","District Centre, Janakpuri, New Delhi",77.0815256,28.6298202,"Mexican, North Indian, European, Chinese, Italian",1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.4,Orange,Average,35,India
6875,Muffins,1,New Delhi,"G-15, District Center, Janakpuri, New Delhi","District Centre, Janakpuri","District Centre, Janakpuri, New Delhi",77.0813133,28.6305419,"Bakery, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,56,India
2530,Dilli Darbar,1,New Delhi,"F 20, UGF District Centre, Janakpuri, New Delhi","District Centre, Janakpuri","District Centre, Janakpuri, New Delhi",77.0818722,28.6300877,"North Indian, Chinese",1200,Indian Rupees(Rs.),Yes,No,No,No,3,2.3,Red,Poor,118,India
5260,Cafe Coffee Day,1,New Delhi,"Ground Floor, DLF City Centre Mall, Shalimar Bagh, New Delhi","DLF City Centre Mall, Shalimar Bagh","DLF City Centre Mall, Shalimar Bagh, New Delhi",77.1582677,28.7029361,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,29,India
3224,Domino's Pizza,1,New Delhi,"FC 1, 3rd Floor, Food Court, DLF City Centre Mall, Shalimar Bagh, New Delhi","DLF City Centre Mall, Shalimar Bagh","DLF City Centre Mall, Shalimar Bagh, New Delhi",77.1581778,28.7030171,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,63,India
5293,Kings Kulfi,1,New Delhi,"Ground Floor, DLF City Centre Mall, Shalimar Bagh, New Delhi","DLF City Centre Mall, Shalimar Bagh","DLF City Centre Mall, Shalimar Bagh, New Delhi",77.1582677,28.7029361,Ice Cream,150,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,14,India
307578,McDonald's,1,New Delhi,"Ground Floor, DLF City Centre Mall, Shalimar Bagh, New Delhi","DLF City Centre Mall, Shalimar Bagh","DLF City Centre Mall, Shalimar Bagh, New Delhi",77.1581925,28.7029534,"Fast Food, Burger",500,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,62,India
18445798,Tibb's Frankie,1,New Delhi,"Ground Floor, DLF City Centre Mall, Shalimar Bagh, New Delhi","DLF City Centre Mall, Shalimar Bagh","DLF City Centre Mall, Shalimar Bagh, New Delhi",77.1581943,28.7029971,Fast Food,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,India
2616,Tikka Town,1,New Delhi,"Food Court, 3rd Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket","DLF Place Mall, Saket, New Delhi",77.21589714,28.52890209,North Indian,550,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,138,India
302212,4700BC Popcorn,1,New Delhi,"Ground Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket","DLF Place Mall, Saket, New Delhi",77.2166406,28.5281701,Fast Food,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.8,Yellow,Good,152,India
